    0.149124434759616831E+01    0.523708701133728027E+03   -0.104872162342071533E+02   -0.444352805614471436E+01   -0.951928639411926270E+01   -0.507526493072509766E+01   -0.847603817144678324E+05   -0.626896350544153069E+01    1
    0.147499709088206288E+01    0.116974649429321289E+04   -0.754457283020019531E+01   -0.110765698552131653E+02   -0.104207482933998108E+02   -0.559786278009414673E+01   -0.841313190716648242E+05   -0.627146350544152575E+01    1
    0.116103247366547579E+01    0.936319422721862793E+03   -0.748534852266311646E+01   -0.100601428747177124E+01   -0.143596011400222778E+01   -0.875611376762390137E+01   -0.833932724958046019E+05   -0.627396350544150305E+01    1
    0.148471450025439244E+01    0.713560247421264648E+03   -0.108240288496017456E+01   -0.727103781700134277E+01   -0.398115044832229614E+01   -0.822713577747344971E+01   -0.830959147183231107E+05   -0.627646350544151854E+01    1
    0.115588855032920823E+01    0.649254965782165527E+03   -0.541433620452880859E+01   -0.668886554241180420E+01   -0.858320611715316772E+01   -0.131472170352935791E+01   -0.829695057880245877E+05   -0.627896350544151893E+01    1
    0.116330270428061477E+01    0.496876883506774902E+03   -0.965418988466262817E+01   -0.592916983366012573E+01   -0.563988345861434937E+01   -0.117890717983245850E+02   -0.828878339768639853E+05   -0.628146350544150600E+01    1
    0.148226821024417865E+01    0.864883041381835938E+03   -0.106499416232109070E+02   -0.118064183592796326E+02   -0.826168268918991089E+01   -0.114615052342414856E+02   -0.828533899378221540E+05   -0.628396350544150373E+01    1
    0.115862190585136404E+01    0.562031817436218262E+03   -0.107563498616218567E+02   -0.543637460470199585E+01   -0.384239500761032104E+01   -0.112785261869430542E+01   -0.827101536786264332E+05   -0.628646350544151566E+01    1
    0.115968922188878043E+01    0.773114442825317383E+03   -0.101336026191711426E+02   -0.832458913326263428E+01   -0.745700997114181519E+01   -0.607079571485519409E+01   -0.824011930903740285E+05   -0.628896350544151872E+01    1
    0.115917759255766861E+01    0.772979116439819336E+03   -0.725099062919616699E+01   -0.106637319326400757E+02   -0.147218811511993408E+01   -0.925528979301452637E+01   -0.823562680490560597E+05   -0.629146350544151289E+01    1
