    0.147585755839347832E+01    0.116524810791015625E+04   -0.143405151367187500E+01   -0.806648027896881104E+01   -0.626109713315963745E+01   -0.917115539562301274E+05   -0.623396350544151101E+01    1
    0.147649596506953218E+01    0.148581049442291260E+04   -0.926320350170135498E+01   -0.950679951906204224E+01   -0.113794603347778320E+02   -0.899070039265934029E+05   -0.623646350544152739E+01    1
    0.115549864377379397E+01    0.582451939582824707E+03   -0.332346683740615845E+01   -0.454260218143463135E+01   -0.111859645843505859E+02   -0.889481556483101449E+05   -0.623896350544154199E+01    1
    0.149461572098135931E+01    0.610260009765625000E+03   -0.700553977489471436E+01   -0.902593648433685303E+01   -0.722424793243408203E+01   -0.878363276741423761E+05   -0.624146350544154416E+01    1
    0.141071852261424047E+01    0.159272692203521729E+04   -0.733131772279739380E+01   -0.347687608003616333E+01   -0.191783088445663452E+01   -0.866515090831819252E+05   -0.624396350544154188E+01    1
    0.148745388237833964E+01    0.654505228996276855E+03   -0.246392858028411865E+01   -0.875982868671417236E+01   -0.601831084489822388E+01   -0.861781790508191625E+05   -0.624646350544154139E+01    1
    0.149345032685995083E+01    0.513918852806091309E+03   -0.488476222753524780E+01   -0.440233349800109863E+01   -0.899581193923950195E+01   -0.858847380280799116E+05   -0.624896350544154089E+01    1
    0.146974233153462386E+01    0.154839086532592773E+04   -0.704580986499786377E+01   -0.757221049070358276E+01   -0.110535440444946289E+02   -0.858648821330347128E+05   -0.625146350544151908E+01    1
    0.142903776390552517E+01    0.141700961589813232E+04   -0.112655344009399414E+02   -0.618742817640304565E+01   -0.142243993282318115E+01   -0.856130930306038645E+05   -0.625396350544150437E+01    1
    0.141944999937415117E+01    0.155208437442779541E+04   -0.473168474435806274E+01   -0.620643943548202515E+01   -0.261551445722579956E+01   -0.847298828233617824E+05   -0.625646350544151275E+01    1
    0.116243822713494294E+01    0.509596133232116699E+03   -0.244359618425369263E+01   -0.136176007986068726E+01   -0.786558353900909424E+01   -0.836510588635873864E+05   -0.625896350544152913E+01    1
    0.116040721372961997E+01    0.809963989257812500E+03   -0.555360960960388184E+01   -0.110647183656692505E+01   -0.675623238086700439E+01   -0.836305527973189746E+05   -0.626146350544153396E+01    1
    0.146846986802816382E+01    0.103588631153106689E+04   -0.416711145639419556E+01   -0.261377501487731934E+01   -0.119885765910148621E+02   -0.826232055472173379E+05   -0.626396350544151304E+01    1
    0.147211438255906080E+01    0.729235219955444336E+03   -0.201584875583648682E+01   -0.103225861787796021E+02   -0.246981632709503174E+01   -0.824970276547725807E+05   -0.626646350544151076E+01    1
    0.145171878254413578E+01    0.116034259796142578E+04   -0.112767198085784912E+02   -0.778505384922027588E+01   -0.302190405130386353E+01   -0.824798665622209664E+05   -0.626896350544153069E+01    1
    0.146640194168686855E+01    0.103860571384429932E+04   -0.479209709167480469E+01   -0.209202623367309570E+01   -0.707709425687789917E+01   -0.817409983527927980E+05   -0.627146350544152575E+01    1
    0.148327521166205401E+01    0.842052435874938965E+03   -0.117231093645095825E+02   -0.651855361461639404E+01   -0.778635400533676147E+01   -0.815705158631357772E+05   -0.627396350544150305E+01    1
    0.146433173106908798E+01    0.127379760742187500E+04   -0.989061504602432251E+01   -0.116048568487167358E+01   -0.204999375343322754E+01   -0.810271907296458521E+05   -0.627646350544151854E+01    1
    0.142496096220016466E+01    0.138257877826690674E+04   -0.644626873731613159E+01   -0.110867593288421631E+02   -0.220312237739562988E+01   -0.808439991401068546E+05   -0.627896350544151893E+01    1
    0.144663021646141998E+01    0.126562702655792236E+04   -0.829463440179824829E+01   -0.383273726701736450E+01   -0.361689823865890503E+01   -0.800321975796796614E+05   -0.628146350544150600E+01    1
    0.148053087217211710E+01    0.742054533958435059E+03   -0.747417950630187988E+01   -0.780995941162109375E+01   -0.462638914585113525E+01   -0.795298783460894483E+05   -0.628396350544150373E+01    1
    0.144915684496164321E+01    0.143130950927734375E+04   -0.472159427404403687E+01   -0.432498961687088013E+01   -0.480328184366226196E+01   -0.793421468417301221E+05   -0.628646350544151566E+01    1
    0.146408583113551138E+01    0.104762065410614014E+04   -0.305491083860397339E+01   -0.290738868713378906E+01   -0.857116115093231201E+01   -0.777596304373766470E+05   -0.628896350544151872E+01    1
    0.147764196714162810E+01    0.572715377807617188E+03   -0.112336769700050354E+02   -0.422917735576629639E+01   -0.271410012245178223E+01   -0.777226412551038811E+05   -0.629146350544151289E+01    1
    0.146289270978569963E+01    0.876155829429626465E+03   -0.116101872324943542E+02   -0.112666063904762268E+02   -0.284475237131118774E+01   -0.770866678467610327E+05   -0.629396350544151328E+01    1
    0.116840762481093385E+01    0.825853180885314941E+03   -0.948223489522933960E+01   -0.850739121437072754E+01   -0.100751624703407288E+02   -0.763520589554995386E+05   -0.629646350544151456E+01    1
    0.116657203854918468E+01    0.840468287467956543E+03   -0.395724606513977051E+01   -0.571255320310592651E+01   -0.789066547155380249E+01   -0.759917755066013633E+05   -0.629896350544151140E+01    1
    0.116229040528535843E+01    0.112744698524475098E+04   -0.392523717880249023E+01   -0.702233034372329712E+01   -0.951632022857666016E+01   -0.758324300376380997E+05   -0.630146350544151979E+01    1
    0.144796999322175957E+01    0.140619494915008545E+04   -0.104320077896118164E+02   -0.334317308664321899E+01   -0.550378471612930298E+01   -0.755543777568565274E+05   -0.630396350544154327E+01    1
    0.148211708348393434E+01    0.522422313690185547E+03   -0.535377109050750732E+01   -0.352872562408447266E+01   -0.591157150268554688E+01   -0.749132038683286810E+05   -0.630646350544153300E+01    1
    0.145602296696305267E+01    0.952932167053222656E+03   -0.171185547113418579E+01   -0.647292685508728027E+01   -0.272621655464172363E+01   -0.748998975605037849E+05   -0.630896350544153339E+01    1
    0.147695080339908591E+01    0.544753813743591309E+03   -0.455182981491088867E+01   -0.337669193744659424E+01   -0.120624226331710815E+01   -0.741319367951713357E+05   -0.631146350544152401E+01    1
