    0.130803521004744505E+01    0.121843866473751314E+04   -0.492926787431667179E+01   -0.690818161706038580E+01   -0.361817792656564308E+01    0.440406679040853021E+03
    0.130110366123120347E+01    0.133126622540536027E+04   -0.458576991090424535E+01   -0.625553437425509529E+01   -0.340997792552912671E+01    0.440428464750258627E+03
    0.130598540972376509E+01    0.140784297952567158E+04   -0.532232537420938812E+01   -0.727664360238297370E+01   -0.413056877367978803E+01    0.440529547980374389E+03
    0.130494231412950756E+01    0.154186014896454094E+04   -0.580191047067100918E+01   -0.756342380385516755E+01   -0.437514836770215076E+01    0.440532333329470930E+03
    0.129509851177045432E+01    0.152763268182425145E+04   -0.487068270804487913E+01   -0.668894400693806013E+01   -0.368257004491192674E+01    0.440542466587988542E+03
    0.130451438437479594E+01    0.140965337507857589E+04   -0.530807469377132346E+01   -0.699207739909303339E+01   -0.406543142716839512E+01    0.440761821884473875E+03
    0.129611000382613484E+01    0.159418271193984128E+04   -0.509216703692889183E+01   -0.688254776104100685E+01   -0.393463228217344962E+01    0.440802368313049612E+03
    0.130763491015912492E+01    0.145021636398092369E+04   -0.626029756150665495E+01   -0.768686829521022652E+01   -0.439606592976050781E+01    0.440806128998639565E+03
    0.130427521186157502E+01    0.134363832694715961E+04   -0.507410509336516036E+01   -0.668779372642658387E+01   -0.382590240324506148E+01    0.440965142601995069E+03
    0.129758860785430707E+01    0.156637303937504385E+04   -0.536860505517156117E+01   -0.684734963292867782E+01   -0.391149602644495431E+01    0.440970365995231873E+03
    0.130512726943537372E+01    0.146501886268650037E+04   -0.549835852726628360E+01   -0.792982472107538694E+01   -0.422588690764527186E+01    0.440994242715394705E+03
    0.130032371332216989E+01    0.145416362946208346E+04   -0.481505533527007756E+01   -0.687513599366053807E+01   -0.380122633246334196E+01    0.441077057404673837E+03
    0.130244023939537579E+01    0.137594892547595418E+04   -0.517277332779693744E+01   -0.770828512194054394E+01   -0.372462611591373971E+01    0.441081677568018790E+03
    0.130299351218981219E+01    0.137826009225866596E+04   -0.568910053861557152E+01   -0.646190378760152306E+01   -0.374329435390990106E+01    0.441104685475458950E+03
    0.130657985754167072E+01    0.150876579147882694E+04   -0.650920269871369062E+01   -0.748929984981279784E+01   -0.441144534347961503E+01    0.441117161196394591E+03
    0.130610056190776236E+01    0.130751009155286670E+04   -0.566700895451173636E+01   -0.772980013451809089E+01   -0.376411473570574806E+01    0.441128773482219401E+03
    0.130361780941403604E+01    0.145754413408198116E+04   -0.536549002287975707E+01   -0.806604108821995780E+01   -0.404979250167828297E+01    0.441187053999483396E+03
    0.130261066973739559E+01    0.131630840398082273E+04   -0.475969244682459802E+01   -0.727388839265131981E+01   -0.355070808354821565E+01    0.441191411653453429E+03
    0.130781498623821602E+01    0.136898740660782187E+04   -0.623324728201154077E+01   -0.804863358435109078E+01   -0.406852305738855335E+01    0.441286820164785240E+03
    0.130303452891608229E+01    0.133724012073048516E+04   -0.478107589762340979E+01   -0.644795865669231105E+01   -0.359033554130986055E+01    0.441290560491288090E+03
    0.130871973324362467E+01    0.130803931275839545E+04   -0.599436455462613438E+01   -0.782849354251384622E+01   -0.400785851319668662E+01    0.441297905793319501E+03
    0.130457738489860886E+01    0.153522241976846385E+04   -0.612832984116275359E+01   -0.786323309854265773E+01   -0.441781624333135969E+01    0.441326528206637022E+03
    0.129655239672726141E+01    0.146717053032853573E+04   -0.464012103619081806E+01   -0.640516909430091896E+01   -0.362770076207336167E+01    0.441425423746776858E+03
    0.130457233237035886E+01    0.151825838434811294E+04   -0.620629281916476838E+01   -0.797501093335024613E+01   -0.423011121607131457E+01    0.441434365046681421E+03
    0.130320289487418561E+01    0.148169276864662038E+04   -0.600906402831943343E+01   -0.669596995490595415E+01   -0.409357612242802293E+01    0.441449120242668926E+03
    0.130923259657139202E+01    0.124806952532109108E+04   -0.559604404203196637E+01   -0.780522184498949390E+01   -0.379543201517740059E+01    0.441461197654751743E+03
    0.129747576321465186E+01    0.156515770125455697E+04   -0.508162764413063783E+01   -0.674922401637600000E+01   -0.396111772659476102E+01    0.441508126873590072E+03
    0.130274875068459983E+01    0.142465543581220504E+04   -0.591394875918125429E+01   -0.694001964453096232E+01   -0.383379566292482465E+01    0.441535511828022265E+03
