    0.130736687141416108E+01    0.130260925692001592E+04   -0.520954647245766189E+01   -0.782280559841517675E+01   -0.111335594369380999E+02   -0.385782220374988860E+01    0.441405441161156546E+03
    0.129887296718516798E+01    0.143991535813506266E+04   -0.544507678377826032E+01   -0.668693387754088597E+01   -0.107781134498415820E+02   -0.373439282157899299E+01    0.441477412394509543E+03
    0.130032335125410103E+01    0.143684885726549123E+04   -0.625575092513648556E+01   -0.689602316025212403E+01   -0.927735506154765588E+01   -0.384144349810253694E+01    0.441502391091042796E+03
    0.130799215886099018E+01    0.127797063984530655E+04   -0.564689988775094331E+01   -0.796372615866445610E+01   -0.100359820038661312E+02   -0.381780513005785593E+01    0.441505235814351920E+03
    0.129877397418120322E+01    0.142026288441598831E+04   -0.513574471655096687E+01   -0.741240409470450512E+01   -0.979716011096100203E+01   -0.359143089980074137E+01    0.441587966868366721E+03
    0.130702742372726899E+01    0.140351210749575625E+04   -0.620105437184487851E+01   -0.808439190229325177E+01   -0.990541472921657551E+01   -0.415913099769136263E+01    0.441600175749080620E+03
    0.130431878652966216E+01    0.131496807846204956E+04   -0.474951184201838572E+01   -0.697018982664151210E+01   -0.106680488227203512E+02   -0.361370150071633311E+01    0.441609163467877465E+03
    0.129684494280823892E+01    0.151852060140368462E+04   -0.503759260382947538E+01   -0.711950588697196896E+01   -0.115809587015628548E+02   -0.379662604527976022E+01    0.441636502747452823E+03
    0.130300103716675553E+01    0.122291818836591801E+04   -0.485291090503492750E+01   -0.618096299382404624E+01   -0.930286721006315176E+01   -0.317945968529442879E+01    0.441637089196258216E+03
    0.130170438863420146E+01    0.139476785832781297E+04   -0.532334133115375163E+01   -0.776373857191509931E+01   -0.954994808829649067E+01   -0.375671084065525740E+01    0.441691554894522199E+03
    0.130304401409478787E+01    0.126249779562684557E+04   -0.524557082840205169E+01   -0.687738222574954783E+01   -0.975431459747651175E+01   -0.337015257897489562E+01    0.441694382378058719E+03
    0.130044442279495942E+01    0.138991067501865382E+04   -0.526448769538606509E+01   -0.641408274892900643E+01   -0.117242442189808784E+02   -0.357277841396963147E+01    0.441767945938687035E+03
    0.130617855108424474E+01    0.133362915293139508E+04   -0.549182941813431746E+01   -0.778279898349736676E+01   -0.108157023626547097E+02   -0.376927147707434429E+01    0.441779739595395256E+03
    0.130052565674642007E+01    0.154193752002881979E+04   -0.557411444100798370E+01   -0.690983463338287329E+01   -0.110193799446736875E+02   -0.416908411315867511E+01    0.441803264858870762E+03
    0.130778829673744634E+01    0.130648157491682196E+04   -0.529265396106328279E+01   -0.724248722339935913E+01   -0.113367132060960802E+02   -0.382232766848083116E+01    0.441834247915152503E+03
    0.129498773994464256E+01    0.157706053190567150E+04   -0.510174222369625596E+01   -0.677094406433598728E+01   -0.110514344693406468E+02   -0.385738723237848902E+01    0.441852471452941131E+03
    0.130181629310771907E+01    0.149001511631107928E+04   -0.552352298707752798E+01   -0.797098014755418749E+01   -0.119401795245061173E+02   -0.404170078638573393E+01    0.441883118447126037E+03
    0.130136416146547917E+01    0.135714461989653091E+04   -0.483384109400085205E+01   -0.622303964113699148E+01   -0.118043939348935183E+02   -0.362347951058007567E+01    0.441891462835950904E+03
    0.130142489482778556E+01    0.130226166885992666E+04   -0.498942564586391857E+01   -0.646088047022812084E+01   -0.901214352959202358E+01   -0.334431145812014918E+01    0.441894569461853791E+03
    0.130445172594242687E+01    0.122718981951823207E+04   -0.499766300360428506E+01   -0.643744603971066720E+01   -0.102629516440746542E+02   -0.332515180068028116E+01    0.441904646797973896E+03
    0.130149036924927564E+01    0.127737472828169871E+04   -0.492408239454984376E+01   -0.632804381502768631E+01   -0.102521289353230713E+02   -0.331365327868346249E+01    0.441918684533098826E+03
    0.130021023879310804E+01    0.141454714440684302E+04   -0.529274044150247924E+01   -0.722291404395935999E+01   -0.969133239440520455E+01   -0.360756456371710499E+01    0.441970982914634874E+03
    0.130528514205802537E+01    0.123221873250968702E+04   -0.499194551565036804E+01   -0.650327474736564692E+01   -0.113544174987531736E+02   -0.342788708358218130E+01    0.441986205894724606E+03
    0.129660430577025432E+01    0.147331690798808563E+04   -0.514540684111642754E+01   -0.640990053035875551E+01   -0.116154383843586544E+02   -0.363958428019046920E+01    0.441992324372072062E+03
    0.130648362291816689E+01    0.134667645866344151E+04   -0.542629481953035153E+01   -0.723226376773862967E+01   -0.102590246944775032E+02   -0.398965127812804177E+01    0.442066386753287645E+03
    0.130428666224955569E+01    0.144275727250616956E+04   -0.534512946417098611E+01   -0.697074670926946105E+01   -0.111184449698562666E+02   -0.408061674163433619E+01    0.442066883267213484E+03
    0.129513954662158759E+01    0.159312708205074227E+04   -0.538966817644594443E+01   -0.655299191018860405E+01   -0.970031939160746326E+01   -0.387813545724324271E+01    0.442072387333674214E+03
    0.130712083354619146E+01    0.128280613318959877E+04   -0.528746704827877778E+01   -0.698504904243580338E+01   -0.984623064831027150E+01   -0.373582844464583275E+01    0.442100758737044259E+03
